Dates,#Active_Adresses,Block Size,Block Time,FeeInReward,Price,Transaction Fee,Transaction Value,#From_Adresses,Google GTrends,Hashrate,Capitalization,Median Transaction Fee,Median Transaction Value,Difficulty,#Transactions,Profiltability,Sent,Top100,Tweets
2013-06-28,68613.0,135333.0,8.521,1.129,92.242,0.0898,1228.0,49794.0,5.042,166017555438830.0,1046178676.0,0.0461,79.156,19339258.0,49383.0,2374.0,56654059.0,20.103,
2013-06-29,60981.0,105713.0,8.521,0.577,89.283,0.0599,1295.0,38965.0,4.482,165555822697160.0,1012995700.0,0.0446,75.736,20177844.0,36376.0,2292.0,42690104.0,20.145,
2013-06-30,50492.0,92590.0,9.412,0.759,89.829,0.0849,1191.0,34295.0,6.163,175492775969890.0,1019570119.0,0.0449,64.357,21335329.0,30800.0,1973.0,34011345.0,20.147,
2013-07-01,68676.0,113290.0,9.172,0.613,85.608,0.053,1893.0,48203.0,6.772,166290130280280.0,971988436.0,0.0428,105.117,21335329.0,38971.0,2033.0,69610060.0,20.211,
2013-07-02,64158.0,117288.0,9.412,0.925,83.204,0.075,1541.0,45002.0,10.468,166527612147460.0,945025648.0,0.0416,99.089,21335329.0,39497.0,1929.0,57491463.0,20.251,
2013-07-03,66024.0,85993.0,7.826,0.612,81.424,0.0649,1863.0,46663.0,7.362,178856205853860.0,925114289.0,0.0407,128.995,21335329.0,35347.0,2107.0,63630073.0,20.262,
2013-07-04,60868.0,97233.0,8.727,0.565,78.461,0.0521,1908.0,42076.0,6.027,186565594700210.0,891815995.0,0.0392,84.779,21335329.0,35127.0,1745.0,64761044.0,20.347,
2013-07-05,60509.0,90214.0,7.742,0.697,73.017,0.0643,2109.0,42636.0,6.772,186846154803390.0,830233039.0,0.0365,73.856,21335329.0,36851.0,1830.0,67984128.0,20.429,
2013-07-06,56535.0,84268.0,7.701,0.637,66.0,0.0593,1376.0,34993.0,6.182,189091057145940.0,750758929.0,0.033,52.931,21335329.0,33185.0,1642.0,44046900.0,20.543,
2013-07-07,48847.0,76067.0,7.742,0.397,69.751,0.0426,1469.0,30829.0,5.467,207052622059040.0,793747458.0,0.0349,56.401,21335329.0,30170.0,1573.0,43322272.0,20.535,
2013-07-08,63045.0,94466.0,7.5,0.682,73.549,0.0612,1546.0,45211.0,5.157,199123851190890.0,837315670.0,0.0368,74.174,21335329.0,39437.0,1785.0,59004473.0,20.592,
2013-07-09,67986.0,103268.0,7.784,0.749,72.494,0.062,2053.0,47657.0,5.592,204281187072220.0,825647341.0,0.0362,92.929,21335329.0,40647.0,1654.0,79818442.0,20.6,
2013-07-10,64858.0,92955.0,7.385,0.541,75.989,0.0514,2109.0,46482.0,5.592,196819619377060.0,865804252.0,0.038,108.816,21335329.0,39043.0,1892.0,78189845.0,20.575,
2013-07-11,73357.0,115196.0,8.276,0.809,81.5,0.0665,2003.0,54944.0,5.312,240595812101000.0,928993264.0,0.0407,147.352,26107387.0,43260.0,1485.0,82003064.0,20.594,
2013-07-12,78451.0,151944.0,9.351,0.796,84.999,0.0544,1792.0,60243.0,5.437,227617912327730.0,969252972.0,0.0425,101.457,26162876.0,48106.0,1449.0,83476181.0,20.506,
2013-07-13,63116.0,115473.0,9.172,0.852,88.095,0.0783,2026.0,42899.0,4.691,190596874831100.0,1004896167.0,0.044,89.857,26162876.0,37813.0,1830.0,73622795.0,20.417,
2013-07-14,48402.0,97329.0,8.372,0.533,88.156,0.0582,1459.0,31966.0,4.131,220188809167950.0,1005938004.0,0.0441,59.152,26162876.0,34761.0,1731.0,46944200.0,20.359,
2013-07-15,62325.0,104907.0,8.78,0.544,89.295,0.0545,1698.0,41558.0,5.002,216848056980900.0,1019318970.0,0.0446,79.516,26162876.0,36590.0,1698.0,58784330.0,20.322,
2013-07-16,66221.0,110884.0,8.78,0.871,89.925,0.0822,2162.0,48335.0,4.721,219669524659830.0,1026879230.0,0.045,102.289,26162876.0,39228.0,1693.0,80004524.0,20.283,
2013-07-17,63007.0,100827.0,7.826,0.73,88.775,0.0739,2351.0,45703.0,4.411,216260759615540.0,1014111029.0,0.0444,89.723,26162876.0,40459.0,1902.0,87541809.0,20.35,
2013-07-18,63178.0,117039.0,8.944,0.924,86.483,0.0789,2105.0,45106.0,4.411,227686313934710.0,988326452.0,0.0432,98.708,26162876.0,41009.0,1543.0,80792409.0,20.664,
2013-07-19,58759.0,96865.0,8.421,0.494,83.838,0.0484,1859.0,43518.0,4.411,219223020492820.0,958436879.0,0.0419,83.83,26162876.0,36588.0,1643.0,64655598.0,20.55,
2013-07-20,52399.0,82983.0,7.742,0.494,83.858,0.0575,1222.0,32982.0,3.821,238364784765550.0,959018294.0,0.0419,50.844,26162876.0,33516.0,1644.0,38756285.0,20.518,
2013-07-21,51123.0,82978.0,7.236,0.494,83.889,0.0584,1164.0,35799.0,4.256,242288390096080.0,959762900.0,0.0419,63.232,26162876.0,35257.0,1731.0,39161080.0,20.528,
2013-07-22,60318.0,109853.0,8.727,0.791,84.1,0.0692,1892.0,43280.0,5.157,261590929856980.0,962601055.0,0.0421,79.024,27181693.0,39814.0,1337.0,71264980.0,20.539,
2013-07-23,64299.0,124183.0,10.213,0.607,85.24,0.0477,2245.0,46029.0,5.157,240621976999110.0,976001008.0,0.0426,87.404,31256961.0,38291.0,1256.0,77839791.0,20.479,
2013-07-24,65888.0,124933.0,9.057,0.891,86.425,0.0729,1844.0,46364.0,5.002,223403523547050.0,989868221.0,0.0432,86.862,31256961.0,42202.0,1552.0,72384467.0,20.503,
2013-07-25,66440.0,140194.0,9.863,0.92,87.875,0.07,1680.0,47187.0,5.157,237779083275740.0,1006830914.0,0.0439,85.942,31256961.0,42384.0,1361.0,66808584.0,20.506,
2013-07-26,62886.0,105614.0,8.78,0.495,89.193,0.0487,1872.0,44729.0,4.566,253261431511520.0,1022257500.0,0.0446,91.313,31256961.0,37209.0,1451.0,64970307.0,20.476,
2013-07-27,51988.0,94701.0,7.956,0.709,88.506,0.0775,1101.0,35878.0,3.821,260395922704330.0,1014742115.0,0.0443,54.588,31256961.0,36711.0,1549.0,38355276.0,20.494,
2013-07-28,49180.0,103965.0,8.571,0.567,88.353,0.0567,1456.0,34714.0,4.566,281510081241740.0,1013386414.0,0.0442,51.291,31256961.0,37134.0,1326.0,51203611.0,20.501,
2013-07-29,67474.0,110731.0,8.09,0.682,91.241,0.0666,1626.0,48191.0,4.411,255177352423220.0,1046894436.0,0.0456,91.241,31256961.0,41634.0,1602.0,65125638.0,20.592,
2013-07-30,69870.0,99962.0,7.31,0.763,93.05,0.0836,2213.0,51768.0,5.437,289559865645580.0,1068070730.0,0.0465,96.483,31256961.0,41936.0,1595.0,89712827.0,20.625,
2013-07-31,80900.0,125035.0,7.579,1.03,96.0,0.0958,1665.0,59358.0,4.846,301308886573330.0,1102404988.0,0.048,81.197,31256961.0,49334.0,1529.0,76796087.0,20.743,
2013-08-01,114305.0,135432.0,8.136,0.862,95.875,0.0725,2153.0,62797.0,4.961,297265723259000.0,1101424971.0,0.0479,75.406,31256961.0,50727.0,1440.0,106083826.0,20.665,
2013-08-02,74758.0,119636.0,7.5,0.605,95.495,0.054,1679.0,58514.0,4.341,286195205527560.0,1097482045.0,0.0477,73.254,31256961.0,51489.0,1611.0,81182490.0,20.675,
2013-08-03,60484.0,125320.0,8.471,0.62,95.372,0.0553,1402.0,44035.0,4.651,320683138756740.0,1096520497.0,0.0477,48.742,34144399.0,45576.0,1272.0,59475319.0,20.597,
2013-08-04,60253.0,113308.0,8.045,0.702,94.551,0.0697,1114.0,40810.0,5.271,315477140937030.0,1087488754.0,0.0473,44.08,37392766.0,42767.0,1351.0,45155560.0,20.589,
2013-08-05,73171.0,121705.0,7.619,0.588,95.46,0.0523,1585.0,55116.0,5.581,353738159657050.0,1098370902.0,0.0477,76.32,37392766.0,50812.0,1283.0,75520920.0,20.528,
2013-08-06,71546.0,125845.0,7.579,0.873,96.892,0.0745,1347.0,54498.0,4.651,340162511358290.0,1115305431.0,0.0484,51.849,37392766.0,54179.0,1365.0,68891053.0,20.558,
2013-08-07,75667.0,135204.0,7.742,0.676,97.39,0.0535,1376.0,55770.0,4.341,351001430588620.0,1121500417.0,0.0487,48.852,37392766.0,57420.0,1299.0,72851524.0,20.595,
2013-08-08,72376.0,126397.0,7.024,0.952,95.932,0.0815,1191.0,53717.0,5.891,357489385481420.0,1105151053.0,0.048,37.538,37392766.0,57817.0,1388.0,64473366.0,20.619,
2013-08-09,64632.0,112082.0,7.385,0.896,94.179,0.0836,1170.0,47792.0,4.961,393335210620000.0,1085438790.0,0.0471,51.316,37392766.0,49463.0,1178.0,54674553.0,20.583,
2013-08-10,59304.0,112574.0,6.857,0.564,93.381,0.0538,924.516,45515.0,4.031,367548784571950.0,1076702567.0,0.0467,46.644,37392766.0,51485.0,1341.0,44893713.0,20.516,
2013-08-11,54134.0,80861.0,6.667,0.608,93.038,0.08,1027.0,37559.0,4.961,398696674024360.0,1073236154.0,0.0465,48.389,37392766.0,38206.0,1268.0,37144222.0,20.635,
2013-08-12,103392.0,134072.0,6.667,0.47,93.989,0.0477,1576.0,80297.0,5.891,413089975789620.0,1084713918.0,0.047,54.588,37392766.0,50012.0,1234.0,74239823.0,20.871,
2013-08-13,74994.0,138718.0,7.869,0.648,94.938,0.0534,2320.0,51690.0,5.891,386349408081800.0,1096173086.0,0.0475,61.843,39812328.0,52897.0,1132.0,117981300.0,20.953,
2013-08-14,78215.0,145460.0,8.571,1.045,96.293,0.0827,2493.0,55396.0,7.752,431962937146930.0,1112258807.0,0.0481,80.457,50810339.0,51492.0,946.112,123564755.0,20.879,
2013-08-15,75757.0,163102.0,8.471,1.472,96.952,0.106,1363.0,54401.0,6.201,422583266408290.0,1120278004.0,0.0485,51.663,50810339.0,57959.0,989.582,73264111.0,20.792,
2013-08-16,82518.0,182460.0,8.571,1.108,96.543,0.0639,1462.0,61593.0,6.201,429747903366510.0,1115968080.0,0.0483,27.08,50810339.0,70951.0,954.078,99599288.0,20.712,
2013-08-17,61411.0,129696.0,7.579,0.607,96.796,0.0497,1714.0,44733.0,4.961,464945649587820.0,1119293340.0,0.0484,19.391,50810339.0,56356.0,994.908,88840436.0,20.564,
2013-08-18,57548.0,130550.0,7.423,0.942,96.925,0.0792,1345.0,40536.0,5.271,481187225136460.0,1121245421.0,0.0485,25.583,50810339.0,56203.0,986.18,72866130.0,20.559,
2013-08-19,78551.0,177877.0,8.136,1.09,97.996,0.067,1526.0,61176.0,6.511,463358389170330.0,1134110279.0,0.049,27.12,50810339.0,71137.0,946.13,100526885.0,20.571,
2013-08-20,79844.0,151387.0,7.579,0.716,101.101,0.0548,1547.0,57878.0,6.511,465198141669880.0,1170492079.0,0.0506,38.614,50810339.0,63038.0,1040.0,91698059.0,20.438,
2013-08-21,82676.0,138057.0,7.347,0.654,105.11,0.056,2207.0,58463.0,6.201,505519771039940.0,1217411379.0,0.0526,54.953,50810339.0,60335.0,1026.0,128343861.0,20.385,
2013-08-22,83887.0,132705.0,6.667,0.715,107.292,0.0625,1319.0,62121.0,6.201,512138386468250.0,1243203808.0,0.0536,44.345,50810339.0,66596.0,1139.0,82836309.0,20.39,
2013-08-23,81888.0,133022.0,7.347,0.689,106.115,0.0653,1579.0,53296.0,5.581,541265864448550.0,1230138739.0,0.0531,50.383,50810339.0,54999.0,967.278,83336952.0,20.244,
2013-08-24,64388.0,131128.0,7.869,0.605,105.799,0.0568,1150.0,43921.0,5.271,530067679686630.0,1226999701.0,0.0529,35.544,56116797.0,51634.0,918.683,55416437.0,20.235,
2013-08-25,68616.0,142878.0,9.536,0.798,107.66,0.0736,1337.0,39789.0,4.961,517499059459350.0,1249075119.0,0.0538,43.381,65750060.0,44296.0,791.645,54885024.0,20.252,
2013-08-26,75772.0,150760.0,8.675,0.977,108.695,0.0793,1378.0,52493.0,5.271,527807850335690.0,1261493549.0,0.0543,54.267,65750060.0,55927.0,863.041,70599994.0,20.216,
2013-08-27,95012.0,176006.0,8.521,0.937,111.875,0.0719,1630.0,59870.0,6.511,548086236089470.0,1298864307.0,0.0559,73.413,65750060.0,62018.0,870.538,93879311.0,20.163,
2013-08-28,83875.0,159856.0,8.09,5.551,115.28,0.466,1395.0,60426.0,5.581,556926486036680.0,1338883280.0,0.0576,48.418,65750060.0,64569.0,975.111,81204248.0,20.189,
2013-08-29,74884.0,133034.0,7.619,0.571,115.785,0.0532,5171.0,53614.0,4.961,623394454118980.0,1345263687.0,0.0579,39.733,65750060.0,58803.0,882.611,75090026.0,20.029,
2013-08-30,89611.0,138894.0,7.024,0.852,118.347,0.0833,1573.0,63407.0,5.271,646738652413980.0,1375589820.0,0.0592,61.477,65750060.0,62398.0,945.862,92760736.0,20.025,
2013-08-31,88163.0,98055.0,6.457,0.56,122.066,0.0806,2244.0,58367.0,4.961,679415763186400.0,1419442685.0,0.061,71.212,65750060.0,47282.0,1007.0,77255535.0,20.002,
2013-09-01,56999.0,95026.0,6.516,0.452,124.651,0.0671,2191.0,35070.0,4.341,752769578896250.0,1450197249.0,0.0623,42.218,65750060.0,46377.0,919.016,67857703.0,19.939,
2013-09-02,62790.0,106071.0,6.698,0.878,125.588,0.117,1985.0,39510.0,4.341,725686898574637.0,1461792237.0,0.0628,51.916,65750060.0,51051.0,938.406,77787952.0,19.903,
2013-09-03,72100.0,130789.0,7.423,0.642,124.863,0.075,2262.0,44660.0,4.031,633947461899970.0,1454018854.0,0.0624,64.635,65750060.0,51969.0,961.409,100932573.0,19.894,
2013-09-04,76878.0,146942.0,8.834,0.662,120.747,0.0619,2100.0,49013.0,4.651,752185450936260.0,1406673818.0,0.0604,69.958,81734746.0,52816.0,658.494,95736547.0,19.955,
2013-09-05,70425.0,142522.0,8.045,0.726,117.345,0.0632,1706.0,47575.0,5.271,731153396698280.0,1367519342.0,0.0587,30.521,86933018.0,60551.0,723.439,83796514.0,19.834,
2013-09-06,73269.0,146935.0,7.784,0.721,115.05,0.0635,1318.0,46447.0,4.651,791193164896430.0,1341294351.0,0.0575,39.359,86933018.0,60665.0,677.406,74705424.0,19.831,
2013-09-07,62593.0,156686.0,9.931,0.673,115.023,0.0544,1397.0,40099.0,4.031,707482148926664.0,1341511557.0,0.0575,27.609,86933018.0,51822.0,593.338,67872897.0,19.805,
2013-09-08,56485.0,131353.0,9.172,0.664,116.613,0.0658,995.609,34258.0,4.651,666699530382369.0,1360478426.0,0.0583,22.763,86933018.0,46295.0,691.098,42226042.0,19.807,
2013-09-09,73995.0,123496.0,7.094,0.6,117.844,0.0626,2096.0,44475.0,5.271,793062086623400.0,1375296725.0,0.0589,23.557,86933018.0,57473.0,758.646,63914372.0,19.654,
2013-09-10,70670.0,125476.0,7.539,0.534,119.961,0.0577,1462.0,43186.0,4.031,839798809568540.0,1400612048.0,0.06,36.006,86933018.0,53092.0,685.728,65925920.0,19.665,
2013-09-11,74675.0,107141.0,7.2,0.451,121.733,0.056,2049.0,48808.0,4.341,830169266392970.0,1421882502.0,0.0609,69.232,86933018.0,49010.0,736.486,73178357.0,19.616,
2013-09-12,77029.0,114298.0,6.761,0.569,123.67,0.072,1659.0,49797.0,4.651,913686090953850.0,1445125756.0,0.0618,66.101,86933018.0,52087.0,724.858,76134563.0,19.582,
2013-09-13,66572.0,100867.0,7.059,0.411,124.07,0.0583,1807.0,45195.0,4.031,893073722419320.0,1450466425.0,0.062,94.047,86933018.0,44630.0,711.428,73122110.0,19.549,
2013-09-14,54053.0,89986.0,6.606,0.372,123.947,0.0579,1645.0,34424.0,4.031,921789149520140.0,1449660383.0,0.062,43.611,87168757.0,43342.0,735.547,60303633.0,19.537,
2013-09-15,54801.0,139773.0,7.956,0.609,123.693,0.0639,925.232,33262.0,4.031,1122819918780700.0,1447363705.0,0.0618,18.542,112628549.0,53491.0,501.532,44737157.0,19.514,
2013-09-16,69774.0,161517.0,9.351,1.062,123.8,0.0986,1657.0,45377.0,4.341,971854229718200.0,1449170044.0,0.0619,50.708,112628549.0,51731.0,495.68,76776257.0,19.451,
2013-09-17,73046.0,165596.0,8.045,6.352,124.251,0.555,1167.0,48348.0,4.651,939908693723810.0,1454933372.0,0.0621,28.502,112628549.0,67752.0,631.594,71562591.0,19.45,
2013-09-18,79094.0,164023.0,8.727,2.547,125.036,0.223,1731.0,50825.0,4.341,867901068113162.0,1464684531.0,0.0625,38.825,112628549.0,60386.0,609.765,85017089.0,19.421,
2013-09-19,79120.0,136796.0,7.579,1.901,122.527,0.189,1701.0,52197.0,4.341,1066680493463900.0,1435793351.0,0.0613,49.324,112628549.0,59625.0,556.157,95622188.0,19.554,
2013-09-20,77102.0,131030.0,7.2,0.539,121.008,0.0556,1516.0,49058.0,4.961,1070857463279200.0,1418568150.0,0.0605,60.492,112628549.0,58794.0,568.055,82323814.0,19.554,
2013-09-21,66368.0,124382.0,7.619,0.565,121.108,0.0619,1032.0,40933.0,4.031,1069927411992500.0,1420351848.0,0.0606,40.587,112628549.0,52309.0,537.864,51048983.0,19.548,
2013-09-22,63585.0,112682.0,7.094,0.517,121.534,0.063,1171.0,36668.0,4.341,1129804258013100.0,1425922214.0,0.0608,32.574,112628549.0,50700.0,548.75,54303946.0,19.385,
2013-09-23,80538.0,138240.0,6.857,0.749,121.286,0.0735,1856.0,50662.0,4.961,1196253812173990.0,1423622160.0,0.0606,52.037,112628549.0,65118.0,536.288,111696217.0,19.422,
2013-09-24,78401.0,131954.0,6.792,0.577,121.31,0.0596,1853.0,51158.0,4.961,1183023544190562.0,1424540557.0,0.0607,61.577,112628549.0,62380.0,546.616,104941132.0,19.38,
2013-09-25,78497.0,117446.0,6.99,0.602,122.14,0.0698,1900.0,47550.0,4.651,1311499659366700.0,1434940478.0,0.0611,69.683,125804757.0,54342.0,482.513,88927467.0,19.349,
2013-09-26,78179.0,160799.0,8.889,0.67,122.652,0.0582,1605.0,50893.0,4.651,1387658341019900.0,1441581271.0,0.0613,60.267,148819200.0,57383.0,360.376,82596029.0,19.382,
2013-09-27,78099.0,123388.0,8.09,1.83,122.374,0.216,1798.0,49342.0,4.961,1279522286780700.0,1438815296.0,0.0612,100.591,148819200.0,46742.0,433.501,78100351.0,19.417,
2013-09-28,68927.0,113486.0,8.136,0.588,123.201,0.0758,1592.0,41648.0,4.031,1246878220558239.0,1449081119.0,0.0616,84.93,148819200.0,42403.0,439.799,61537931.0,19.409,
2013-09-29,71309.0,114886.0,8.471,0.607,123.325,0.0777,1658.0,40730.0,4.031,1301167273503683.0,1451085294.0,0.0617,81.081,148819200.0,41011.0,405.264,61263543.0,19.453,
2013-09-30,80455.0,133512.0,8.834,0.63,123.05,0.0674,2194.0,50961.0,4.651,1210813890727900.0,1448378379.0,0.0615,122.988,148819200.0,46993.0,416.742,94696797.0,19.454,
2013-10-01,89789.0,139531.0,7.701,0.833,123.374,0.0847,2338.0,57035.0,4.174,1369971463979800.0,1452688931.0,0.0617,87.907,148819200.0,56984.0,424.534,126813370.0,19.487,
2013-10-02,105735.0,161897.0,7.539,0.832,112.777,0.0729,2193.0,59739.0,9.828,1319690046866200.0,1328445298.0,0.0564,90.653,148819200.0,61773.0,411.47,123011620.0,19.674,
2013-10-03,90270.0,145211.0,7.236,0.733,108.504,0.0669,1689.0,49201.0,16.042,1493898777224566.0,1278630032.0,0.0543,62.373,148819200.0,59352.0,364.0,90428709.0,19.869,
2013-10-04,77846.0,130068.0,8.0,0.549,117.032,0.056,1817.0,45864.0,10.508,1399393314111600.0,1379701809.0,0.0585,63.456,148819200.0,51760.0,378.408,85508644.0,19.85,
2013-10-05,65740.0,96273.0,6.575,0.476,119.311,0.0687,1170.0,36735.0,7.634,1462196791702569.0,1407106134.0,0.0597,47.235,148819200.0,45260.0,448.869,47578408.0,19.864,
2013-10-06,61107.0,112829.0,7.784,0.457,119.368,0.0592,1163.0,35667.0,6.799,1717009473378600.0,1408431909.0,0.0597,43.062,164129164.0,42672.0,323.004,46102731.0,19.828,
2013-10-07,76596.0,145518.0,9.231,0.831,120.405,0.0884,1870.0,45601.0,6.894,1510234438098320.0,1421230302.0,0.0602,72.231,189281249.0,44391.0,313.529,78409082.0,19.819,
2013-10-08,76275.0,127352.0,8.944,0.425,121.615,0.0463,1953.0,48058.0,6.429,1497252238078600.0,1435981223.0,0.0608,57.924,189281249.0,44970.0,328.323,77310900.0,19.818,
2013-10-09,79518.0,132937.0,8.045,0.677,122.893,0.0739,2188.0,50765.0,6.059,1699216644483167.0,1451519955.0,0.0614,64.812,189281249.0,50494.0,325.842,97304755.0,19.771,
2013-10-10,80597.0,137632.0,7.5,0.645,123.503,0.0677,1644.0,51378.0,5.224,1717116634877000.0,1459329722.0,0.0618,52.964,189281249.0,56661.0,347.472,81251689.0,19.766,
2013-10-11,79795.0,127604.0,7.784,0.492,123.832,0.0545,1967.0,49125.0,4.914,1746679922393300.0,1463805716.0,0.0619,60.771,189281249.0,51737.0,329.505,87575105.0,19.864,
2013-10-12,66980.0,107424.0,6.729,0.6,124.149,0.081,1738.0,41456.0,4.544,1826148638294400.0,1468127141.0,0.0621,40.459,189281249.0,49260.0,365.899,75484364.0,19.881,
2013-10-13,87654.0,118330.0,6.516,0.557,126.822,0.0765,1779.0,41672.0,4.544,2123037518434500.0,1500421299.0,0.0634,46.182,189281249.0,51083.0,331.882,78716565.0,19.893,
2013-10-14,82481.0,113325.0,5.76,0.528,130.117,0.0751,2071.0,50466.0,5.379,2264610924617800.0,1540117168.0,0.0651,52.044,189281249.0,57202.0,361.001,106263049.0,19.854,
2013-10-15,85587.0,100749.0,5.538,0.594,134.739,0.0937,2255.0,53318.0,5.904,2388586730245300.0,1595673261.0,0.0674,76.598,189281249.0,55566.0,368.842,111211641.0,19.839,
2013-10-16,93270.0,117453.0,6.857,0.895,136.214,0.127,2746.0,56357.0,5.904,2607445603606700.0,1614026616.0,0.0681,103.37,219914107.0,50616.0,276.728,128992878.0,19.788,
2013-10-17,81452.0,133357.0,8.623,0.87,138.704,0.108,2525.0,48319.0,5.594,2391544055594154.0,1644263494.0,0.0694,76.211,267731249.0,46703.0,244.259,107749036.0,19.773,
2013-10-18,86024.0,143112.0,7.5,0.795,143.723,0.0927,2298.0,52409.0,5.749,2343071634226500.0,1704352807.0,0.0431,57.345,267731249.0,59469.0,296.782,124911212.0,19.869,
2013-10-19,92550.0,129923.0,6.457,0.649,153.886,0.101,2796.0,53058.0,6.059,2850729566603702.0,1825611333.0,0.0769,87.638,267731249.0,55088.0,302.903,144911536.0,19.899,
2013-10-20,73525.0,121615.0,7.236,0.572,157.329,0.0911,2291.0,40922.0,5.534,2758032200610565.0,1867340745.0,0.0787,59.531,267731249.0,49219.0,285.419,106002027.0,19.882,
2013-10-21,96421.0,139774.0,6.825,0.711,164.81,0.103,2902.0,53589.0,6.214,2778666446652800.0,1956949972.0,0.0824,84.028,267731249.0,60240.0,315.108,160995505.0,19.775,
2013-10-22,109555.0,134463.0,5.878,0.678,180.316,0.116,3365.0,57627.0,7.049,3124425761821300.0,2142017804.0,0.0902,114.747,267731249.0,64803.0,355.89,196499336.0,19.693,
2013-10-23,108021.0,134746.0,6.516,0.825,191.426,0.159,3783.0,59752.0,7.944,2937525388309321.0,2275171151.0,0.0957,134.917,267731249.0,55093.0,363.024,193274146.0,19.69,
2013-10-24,112118.0,158907.0,6.698,0.939,185.605,0.149,3058.0,69213.0,7.049,2878966168108400.0,2207011221.0,0.0198,99.388,267731249.0,63419.0,349.796,176423245.0,19.644,
2013-10-25,101195.0,127127.0,6.128,0.865,169.469,0.151,8324.0,61737.0,7.109,3087450974088182.0,2016049958.0,0.0181,71.904,267731249.0,57236.0,325.28,464924818.0,20.693,
2013-10-26,73938.0,126822.0,7.912,0.774,172.97,0.129,2482.0,43994.0,8.623,4020073530518100.0,2058712902.0,0.0173,49.297,373329139.0,47565.0,197.291,108321249.0,20.742,
2013-10-27,65295.0,116528.0,8.045,1.279,178.428,0.237,2072.0,40225.0,8.099,3377511741912781.0,2124493394.0,0.0178,53.511,390928788.0,43512.0,239.458,80554735.0,20.743,
2013-10-28,86596.0,135578.0,8.229,0.71,188.042,0.115,2393.0,52192.0,9.148,3541488529694418.0,2239797312.0,0.0188,76.413,390928788.0,50929.0,233.954,108142232.0,20.72,
2013-10-29,85460.0,145594.0,9.0,0.857,193.134,0.134,6529.0,53344.0,18.917,3172756238615668.0,2301291587.0,0.0193,88.826,390928788.0,49770.0,245.587,314943131.0,20.719,
2013-10-30,95946.0,124563.0,7.385,0.608,195.57,0.12,2983.0,58772.0,30.665,3550102603864746.0,2331103057.0,0.0196,120.407,390928788.0,48251.0,270.194,127235491.0,20.753,
2013-10-31,96937.0,135256.0,6.825,0.567,195.73,0.101,2327.0,59077.0,20.682,3996994766584200.0,2333968406.0,0.0391,59.782,390928788.0,57970.0,259.781,115958760.0,20.772,
2013-11-01,87053.0,106243.0,6.923,0.672,197.87,0.153,2810.0,54743.0,15.532,3844703120077900.0,2360529259.0,0.0198,152.133,390928788.0,45163.0,269.423,105511146.0,20.807,
2013-11-02,77875.0,105588.0,7.129,0.466,199.6,0.12,3299.0,48497.0,13.313,4166069583056308.0,2382205380.0,0.02,102.678,390928788.0,38979.0,243.077,95248706.0,20.786,
2013-11-03,83333.0,103954.0,7.5,0.849,202.56,0.232,3347.0,49317.0,11.094,3848218156144300.0,2418551851.0,0.0203,120.251,390928788.0,35755.0,254.811,95766112.0,20.834,
2013-11-04,100572.0,120051.0,7.385,1.056,213.806,0.244,4799.0,64453.0,14.052,3857048146418483.0,2553856856.0,0.0214,197.269,390928788.0,45328.0,273.107,179911438.0,21.31,
2013-11-05,117724.0,156629.0,8.276,1.079,231.403,0.213,5047.0,76313.0,14.052,3681683791003459.0,2765169890.0,0.0231,231.38,412308267.0,51423.0,276.38,215460356.0,21.381,
